Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|PSJT_scaffold_2005312	Uvaria microcarpa	174978	40.650	246	115	8	660	902	38	255	31	4.73e-47	176
BLAST_AUTO_ID_1	gnl|onekp|YUOM_scaffold_2002388	Toxicodendron radicans	43853	40.079	252	124	8	660	908	26	253	27	4.74e-47	176
BLAST_AUTO_ID_1	gnl|onekp|WCOR_scaffold_2004324	Thyridolepis multiculmis	1056942	31.065	338	205	9	154	479	1	322	28	4.88e-47	178
BLAST_AUTO_ID_1	gnl|onekp|DRFX_scaffold_2002906	Closterium lunula	227149	55.319	141	63	0	301	441	1	141	0	4.91e-47	171
BLAST_AUTO_ID_1	gnl|onekp|XBKS_scaffold_2002035	Thyridolepis mitchelliana	1042618	31.065	338	205	9	154	479	6	327	28	5.00e-47	179
BLAST_AUTO_ID_1	gnl|onekp|ONZG_scaffold_2000983	Oenothera laciniata	238288	50.829	181	76	2	1	181	1	168	13	5.03e-47	172
BLAST_AUTO_ID_1	gnl|onekp|ETCJ_scaffold_2060733	Pilgerodendron uviferum	103979	38.403	263	136	7	642	902	31	269	26	5.17e-47	176
BLAST_AUTO_ID_1	gnl|onekp|BSEY_scaffold_2083636	N/A	450000	40.000	245	123	7	660	902	47	269	24	5.22e-47	176
BLAST_AUTO_ID_1	gnl|onekp|OMXG_scaffold_2002900	Eleusine coracana	4511	41.026	234	112	7	672	902	53	263	26	5.30e-47	176
BLAST_AUTO_ID_1	gnl|onekp|OMXG_scaffold_2002899	Eleusine coracana	4511	41.026	234	112	7	672	902	53	263	26	5.30e-47	176
BLAST_AUTO_ID_1	gnl|onekp|WWSS_scaffold_2009972	Taxus baccata	25629	40.408	245	120	7	660	902	37	257	26	5.32e-47	176
BLAST_AUTO_ID_1	gnl|onekp|RLCS_scaffold_2006381	Flaveria trinervia	4227	32.166	314	194	9	109	416	20	320	19	5.50e-47	179
BLAST_AUTO_ID_1	gnl|onekp|UZWG_scaffold_2007859	Castanea pumila	167378	40.000	255	129	7	650	902	38	270	24	5.81e-47	176
BLAST_AUTO_ID_1	gnl|onekp|ZZEI_scaffold_2119025	Phylloglossum drummondii	70003	68.504	127	40	0	217	343	1	127	0	5.89e-47	171
BLAST_AUTO_ID_1	gnl|onekp|LETF_scaffold_2021154	Floydiella terrestris	51328	37.295	244	130	6	660	902	22	243	23	5.94e-47	176
BLAST_AUTO_ID_1	gnl|onekp|ZHEE_scaffold_2007258	Ziziphus jujuba	326968	40.650	246	118	8	660	903	48	267	28	6.01e-47	176
BLAST_AUTO_ID_1	gnl|onekp|ENCD_scaffold_2015556	Alternanthera brasiliana	1167232	40.467	257	112	7	649	902	36	254	41	6.05e-47	176
BLAST_AUTO_ID_1	gnl|onekp|AUDE_scaffold_2058594	Widdringtonia cedarbergensis	13760	40.000	245	123	6	660	902	35	257	24	6.10e-47	176
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2001105	Polypodium amorphum	38355	48.765	162	80	1	744	902	1	162	3	6.30e-47	172
BLAST_AUTO_ID_1	gnl|onekp|MNNM_scaffold_2005308	Cosmarium granatum	98433	39.216	255	133	7	649	902	6	239	22	6.30e-47	175
BLAST_AUTO_ID_1	gnl|onekp|CMEQ_scaffold_2012877	Pulvigera lyellii	61563	38.372	258	135	6	647	902	38	273	24	6.33e-47	176
BLAST_AUTO_ID_1	gnl|onekp|FPCO_scaffold_2001209	Interfilum paradoxum	519231	33.143	350	210	11	93	437	3	333	24	6.36e-47	179
BLAST_AUTO_ID_1	gnl|onekp|EILE_scaffold_2010525	Rhamnus japonica	860326	40.408	245	118	8	660	902	48	266	28	6.37e-47	176
BLAST_AUTO_ID_1	gnl|onekp|AFPO_scaffold_2071079	Athyrium sp.	49858	38.115	244	129	6	660	902	45	267	22	6.55e-47	176
BLAST_AUTO_ID_1	gnl|onekp|HDWF_scaffold_2010954	Francoa appendiculata	70269	40.948	232	112	7	660	888	48	257	25	6.61e-47	176
BLAST_AUTO_ID_1	gnl|onekp|MROH_scaffold_2047303	Cyclosorus acuminatus	65714	39.184	245	125	8	660	902	45	267	24	6.75e-47	176
BLAST_AUTO_ID_1	gnl|onekp|QICX_scaffold_2006804	Ailanthus altissima	23810	40.650	246	119	9	660	902	48	269	27	6.87e-47	176
BLAST_AUTO_ID_1	gnl|onekp|LDME_scaffold_2006423	Amaryllis belladonna	51432	29.178	377	223	11	114	477	1	346	44	6.99e-47	179
BLAST_AUTO_ID_1	gnl|onekp|GFVW_scaffold_2007598	Flaveria pringlei	4226	41.224	245	115	9	660	902	46	263	29	7.25e-47	176
BLAST_AUTO_ID_1	gnl|onekp|SERM_scaffold_2051210	Sarcodes sanguinea	4351	40.244	246	121	8	660	902	46	268	26	7.29e-47	176
BLAST_AUTO_ID_1	gnl|onekp|VALZ_scaffold_2050941	Chlamydomonas noctigama	28456	40.316	253	129	5	651	902	46	277	22	7.29e-47	176
BLAST_AUTO_ID_1	gnl|onekp|URCP_scaffold_2064778	Athyrium filix-femina	32110	38.115	244	129	6	660	902	41	263	22	7.32e-47	176
BLAST_AUTO_ID_1	gnl|onekp|JTIG_scaffold_2004934	Bryopsis plumosa	3130	36.078	255	140	5	655	908	47	279	23	7.47e-47	176
BLAST_AUTO_ID_1	gnl|onekp|WAFT_scaffold_2067637	Diphasiastrum digitatum	13841	38.976	254	133	7	650	902	24	256	22	7.49e-47	176
BLAST_AUTO_ID_1	gnl|onekp|XWMS_scaffold_2051419	Linum perenne	35941	41.991	231	111	6	674	902	1	210	23	7.69e-47	174
BLAST_AUTO_ID_1	gnl|onekp|YZGX_scaffold_2012287	Cyrilla racemiflora	4341	31.085	341	205	9	154	481	7	330	30	7.90e-47	178
BLAST_AUTO_ID_1	gnl|onekp|VNAL_scaffold_2010871	Agarophyton vermiculophyllum	2608709	42.601	223	123	3	117	339	1	218	5	8.00e-47	174
BLAST_AUTO_ID_1	gnl|onekp|RYJX_scaffold_2006953	Pandorina morum	33099	37.945	253	136	4	651	902	43	275	21	8.14e-47	176
BLAST_AUTO_ID_1	gnl|onekp|RMMV_scaffold_2053691	Callitris macleayana	214231	39.592	245	124	6	660	902	35	257	24	8.18e-47	176
BLAST_AUTO_ID_1	gnl|onekp|VKGP_scaffold_2017533	Geranium carolinianum	554690	39.592	245	124	7	660	902	48	270	24	8.34e-47	176
BLAST_AUTO_ID_1	gnl|onekp|GFVW_scaffold_2007596	Flaveria pringlei	4226	41.224	245	115	9	660	902	46	263	29	8.39e-47	176
BLAST_AUTO_ID_1	gnl|onekp|SKYV_scaffold_2014137	Vittaria lineata	38538	38.521	257	136	6	647	902	25	260	22	8.41e-47	176
BLAST_AUTO_ID_1	gnl|onekp|PYHZ_scaffold_2001212	N/A	13838	37.500	240	128	6	664	902	2	220	22	8.47e-47	174
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2001104	Polypodium amorphum	38355	48.765	162	80	1	744	902	1	162	3	8.50e-47	172
BLAST_AUTO_ID_1	gnl|onekp|NWQC_scaffold_2147826	N/A	3195	41.410	227	126	4	661	885	1	222	7	8.52e-47	174
BLAST_AUTO_ID_1	gnl|onekp|XEUV_scaffold_2020737	Narcissus viridiflorus	54863	32.131	305	189	7	109	408	20	311	18	8.57e-47	178
BLAST_AUTO_ID_1	gnl|onekp|YCKE_scaffold_2056199	Notholaena montieliae	1182581	50.311	161	78	1	709	867	1	161	2	8.58e-47	172
BLAST_AUTO_ID_1	gnl|onekp|HRUR_scaffold_2018237	N/A	13747	34.202	307	180	7	109	408	20	311	22	8.66e-47	177
BLAST_AUTO_ID_1	gnl|onekp|HRUR_scaffold_2018236	N/A	13747	34.202	307	180	7	109	408	20	311	22	8.66e-47	177
BLAST_AUTO_ID_1	gnl|onekp|GRKU_scaffold_2019184	Syntrichia princeps	487417	38.956	249	126	7	656	902	46	270	26	8.93e-47	176
BLAST_AUTO_ID_1	gnl|onekp|HVBQ_scaffold_2131741	Tetraphis pellucida	37420	38.372	258	135	6	647	902	38	273	24	9.17e-47	176
BLAST_AUTO_ID_1	gnl|onekp|EWXK_scaffold_2012151	Thyrsopteris elegans	361528	37.879	264	138	7	641	902	18	257	26	9.29e-47	175
BLAST_AUTO_ID_1	gnl|onekp|LXGM_scaffold_2120305	Glycine soja	3848	73.636	110	28	1	802	911	1	109	1	9.32e-47	169
BLAST_AUTO_ID_1	gnl|onekp|OCZL_scaffold_2056934	Homalosorus pycnocarpos	86699	38.115	244	129	7	660	902	37	259	22	9.46e-47	176
BLAST_AUTO_ID_1	gnl|onekp|IRBN_scaffold_2161077	Scapania nemorea	41848	38.911	257	135	5	647	902	28	263	22	9.62e-47	176
BLAST_AUTO_ID_1	gnl|onekp|IHPC_scaffold_2009554	Platycodon grandiflorus	94286	44.262	183	92	3	693	869	1	179	10	9.64e-47	172
BLAST_AUTO_ID_1	gnl|onekp|GBGT_scaffold_2008154	Xanthidium antilopaeum	184534	35.274	292	172	7	106	392	15	294	17	9.66e-47	176
BLAST_AUTO_ID_1	gnl|onekp|HTDC_scaffold_2191630	Tamarix chinensis	189791	78.641	103	22	0	432	534	1	103	0	9.68e-47	169
BLAST_AUTO_ID_1	gnl|onekp|HRWG_scaffold_2003594	Buxbaumia aphylla	70128	37.879	264	140	6	641	902	34	275	24	1.02e-46	176
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2002655	Salix acutifolia	1233969	39.113	248	124	8	660	902	48	273	27	1.02e-46	176
BLAST_AUTO_ID_1	gnl|onekp|LRTN_scaffold_2017781	Monotropa uniflora	50148	40.244	246	121	8	660	902	36	258	26	1.03e-46	175
BLAST_AUTO_ID_1	gnl|onekp|PZIF_scaffold_2056025	Tetradesmus dimorphus	119574	37.549	253	136	6	651	902	24	255	22	1.04e-46	175
BLAST_AUTO_ID_1	gnl|onekp|IFLI_scaffold_2143008	Callitris gracilis	214220	39.592	245	124	6	660	902	35	257	24	1.08e-46	175
BLAST_AUTO_ID_1	gnl|onekp|UFJN_scaffold_2086982	Diplazium wichurae	65712	38.367	245	127	7	660	902	45	267	24	1.08e-46	176
BLAST_AUTO_ID_1	gnl|onekp|GSXD_scaffold_2004523	Myriopteris rufa	414609	40.435	230	116	4	660	888	36	245	21	1.13e-46	174
BLAST_AUTO_ID_1	gnl|onekp|JDQB_scaffold_2068728	Callitris pancheri	89193	39.592	245	124	6	660	902	35	257	24	1.14e-46	175
BLAST_AUTO_ID_1	gnl|onekp|CQPW_scaffold_2007482	Anemia tomentosa	148559	41.633	245	118	8	660	902	35	256	25	1.15e-46	175
BLAST_AUTO_ID_1	gnl|onekp|NTLE_scaffold_2050579	Asteromonas gracilis	3156	40.316	253	129	5	651	902	22	253	22	1.15e-46	175
BLAST_AUTO_ID_1	gnl|onekp|MNPL_scaffold_2048289	Asteromonas gracilis	3156	40.316	253	129	5	651	902	22	253	22	1.15e-46	175
BLAST_AUTO_ID_1	gnl|onekp|SERM_scaffold_2050671	Sarcodes sanguinea	4351	32.011	353	213	10	109	450	20	356	27	1.16e-46	178
BLAST_AUTO_ID_1	gnl|onekp|GNPX_scaffold_2020037	Oxera neriifolia	1775653	38.182	275	126	8	649	902	38	289	44	1.21e-46	176
BLAST_AUTO_ID_1	gnl|onekp|OHAE_scaffold_2022134	Polygala lutea	174542	66.667	126	34	3	537	655	1	125	8	1.24e-46	170
BLAST_AUTO_ID_1	gnl|onekp|RIDD_scaffold_2026695	Glycine soja	3848	41.057	246	114	9	660	902	48	265	31	1.24e-46	175
BLAST_AUTO_ID_1	gnl|onekp|VVPY_scaffold_2064783	Croton tiglium	497687	40.816	245	121	7	660	902	49	271	24	1.26e-46	176
BLAST_AUTO_ID_1	gnl|onekp|XRLM_scaffold_2018584	Buddleja lindleyana	168497	40.076	262	126	9	649	902	29	267	31	1.30e-46	175
BLAST_AUTO_ID_1	gnl|onekp|XRCX_scaffold_2008776	Aster tataricus	588669	40.650	246	113	9	660	902	46	261	33	1.33e-46	175
BLAST_AUTO_ID_1	gnl|onekp|SUAK_scaffold_2038593	Codariocalyx motorius	1205713	39.344	244	126	6	660	902	60	282	22	1.35e-46	176
BLAST_AUTO_ID_1	gnl|onekp|VYGG_scaffold_2007050	Stachyurus praecox	85277	40.586	239	116	7	667	902	45	260	26	1.38e-46	175
BLAST_AUTO_ID_1	gnl|onekp|EGLZ_scaffold_2037951	Prumnopitys andina	120634	37.879	264	140	6	641	902	17	258	24	1.40e-46	175
BLAST_AUTO_ID_1	gnl|onekp|CVEG_scaffold_2020638	Azolla caroliniana	39631	52.601	173	70	3	589	761	1	161	12	1.40e-46	171
BLAST_AUTO_ID_1	gnl|onekp|BAHE_scaffold_2135376	Plectranthus scutellarioides	4142	38.525	244	124	7	668	908	1	221	26	1.41e-46	173
BLAST_AUTO_ID_1	gnl|onekp|GFVW_scaffold_2007595	Flaveria pringlei	4226	41.224	245	115	9	660	902	46	263	29	1.42e-46	175
BLAST_AUTO_ID_1	gnl|onekp|QCGM_scaffold_2072734	Saxegothaea conspicua	56905	39.592	245	124	6	660	902	45	267	24	1.47e-46	175
BLAST_AUTO_ID_1	gnl|onekp|FWBF_scaffold_2007366	Alangium chinense	16897	40.000	245	108	7	660	902	47	254	39	1.50e-46	175
BLAST_AUTO_ID_1	gnl|onekp|DRIL_scaffold_2015282	Bryophyllum daigremontianum	23013	41.525	236	112	8	641	872	27	240	26	1.53e-46	174
BLAST_AUTO_ID_1	gnl|onekp|SZYG_scaffold_2009457	Polytrichum commune	3213	38.583	254	132	6	651	902	42	273	24	1.55e-46	175
BLAST_AUTO_ID_1	gnl|onekp|WVEF_scaffold_2056714	Frangula caroliniana	280013	31.722	331	194	9	165	481	1	313	32	1.57e-46	176
BLAST_AUTO_ID_1	gnl|onekp|FQGQ_scaffold_2073073	Polystichum acrostichoides	28470	38.367	245	127	7	660	902	47	269	24	1.65e-46	175
BLAST_AUTO_ID_1	gnl|onekp|BAKF_scaffold_2055608	Cryptomonas curvata	233186	43.590	195	100	3	651	845	1	185	10	1.71e-46	172
BLAST_AUTO_ID_1	gnl|onekp|WYIG_scaffold_2014385	Dombeya burgessiae	857585	39.695	262	117	8	660	903	34	272	41	1.72e-46	175
BLAST_AUTO_ID_1	gnl|onekp|WWKL_scaffold_2013625	Tapiscia sinensis	112844	40.650	246	119	8	660	902	47	268	27	1.76e-46	175
BLAST_AUTO_ID_1	gnl|onekp|ZNUM_scaffold_2022909	Leptosira obovata	53270	37.349	249	129	4	649	890	1	229	27	1.76e-46	174
BLAST_AUTO_ID_1	gnl|onekp|NDUV_scaffold_2007128	Vittaria appalachiana	57323	37.984	258	138	6	646	902	22	258	22	1.82e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ZQWM_scaffold_2088544	Lagarostrobos franklinii	56892	37.879	264	140	6	641	902	27	268	24	1.83e-46	175
BLAST_AUTO_ID_1	gnl|onekp|DHAW_scaffold_2001694	N/A	1799579	32.059	340	203	11	154	481	5	328	28	1.85e-46	177
BLAST_AUTO_ID_1	gnl|onekp|KEFD_scaffold_2059976	Encalypta streptocarpa	81092	38.372	258	135	6	647	902	38	273	24	2.02e-46	175
BLAST_AUTO_ID_1	gnl|onekp|SWGX_scaffold_2018582	Tetrazygia bicolor	263337	40.244	246	121	8	660	902	48	270	26	2.03e-46	175
BLAST_AUTO_ID_1	gnl|onekp|PIUF_scaffold_2010281	Pellia epiphylla	40340	41.702	235	113	7	671	903	41	253	24	2.08e-46	174
BLAST_AUTO_ID_1	gnl|onekp|OODC_scaffold_2000059	Linum bienne	347648	40.650	246	115	8	660	902	48	265	31	2.16e-46	174
BLAST_AUTO_ID_1	gnl|onekp|OAQS_scaffold_2012547	Glycine soja	3848	39.216	255	115	8	650	902	57	273	40	2.27e-46	175
BLAST_AUTO_ID_1	gnl|onekp|GBGT_scaffold_2008153	Xanthidium antilopaeum	184534	35.274	292	172	7	106	392	15	294	17	2.35e-46	175
BLAST_AUTO_ID_1	gnl|onekp|VLNB_scaffold_2018677	Gompholobium polymorphum	1799580	40.244	246	123	7	660	903	49	272	24	2.39e-46	175
BLAST_AUTO_ID_1	gnl|onekp|JHFI_scaffold_2015990	Pellia neesiana	70144	37.449	243	130	5	660	902	36	256	22	2.52e-46	174
BLAST_AUTO_ID_1	gnl|onekp|FOYQ_scaffold_2005122	N/A	163316	42.672	232	112	5	658	888	57	268	21	2.53e-46	175
BLAST_AUTO_ID_1	gnl|onekp|EMJJ_scaffold_2024123	Borya sphaerocephala	213819	39.535	258	123	8	647	902	34	260	33	2.59e-46	174
BLAST_AUTO_ID_1	gnl|onekp|THDM_scaffold_2012399	Vanilla planifolia	51239	39.080	261	131	9	647	902	34	271	28	2.59e-46	174
BLAST_AUTO_ID_1	gnl|onekp|LFOG_scaffold_2020405	Salix purpurea	77065	41.016	256	125	9	649	902	39	270	26	2.62e-46	174
BLAST_AUTO_ID_1	gnl|onekp|GUMF_scaffold_2104074	Cota tinctoria	99028	71.053	114	30	2	616	728	4	115	3	2.67e-46	168
BLAST_AUTO_ID_1	gnl|onekp|PRIQ_scaffold_2049027	Pleurastrum insigne	34115	39.015	264	138	6	641	902	29	271	23	2.74e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ODXI_scaffold_2007615	Haematococcus lacustris	44745	38.189	254	135	5	651	903	28	260	22	2.74e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ODXI_scaffold_2007613	Haematococcus lacustris	44745	38.189	254	135	5	651	903	28	260	22	2.74e-46	174
BLAST_AUTO_ID_1	gnl|onekp|AGIO_scaffold_2005452	Haematococcus lacustris	44745	38.189	254	135	5	651	903	28	260	22	2.74e-46	174
BLAST_AUTO_ID_1	gnl|onekp|KJZG_scaffold_2056901	Asplenium platyneuron	210162	47.368	171	87	1	735	902	2	172	3	2.76e-46	171
BLAST_AUTO_ID_1	gnl|onekp|ZBVT_scaffold_2002564	Chrysobalanus icaco	22978	35.664	286	159	8	619	902	3	265	25	2.76e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ZBVT_scaffold_2002563	Chrysobalanus icaco	22978	35.664	286	159	8	619	902	3	265	25	2.76e-46	174
BLAST_AUTO_ID_1	gnl|onekp|AXBO_scaffold_2016456	Sinojackia xylocarpa	168123	39.592	245	117	6	660	902	41	256	31	2.89e-46	174
BLAST_AUTO_ID_1	gnl|onekp|PSKY_scaffold_2012239	Asplenium nidus	29642	40.084	237	118	7	668	902	45	259	24	3.03e-46	174
BLAST_AUTO_ID_1	gnl|onekp|IPWB_scaffold_2017953	Brassica nigra	3710	41.633	245	114	8	660	902	13	230	29	3.16e-46	173
BLAST_AUTO_ID_1	gnl|onekp|KLGF_scaffold_2092578	Sundacarpus amarus	120640	37.879	264	140	6	641	902	22	263	24	3.20e-46	174
BLAST_AUTO_ID_1	gnl|onekp|YGCX_scaffold_2009577	Geranium maculatum	1663611	39.431	246	119	7	660	902	45	263	30	3.23e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ABIJ_scaffold_2038141	Selaginella lepidophylla	59777	40.586	239	119	5	650	886	27	244	23	3.42e-46	173
BLAST_AUTO_ID_1	gnl|onekp|GIOY_scaffold_2029461	Corokia cotoneaster	16909	66.071	112	38	0	789	900	1	112	0	3.43e-46	168
BLAST_AUTO_ID_1	gnl|onekp|YGCX_scaffold_2009578	Geranium maculatum	1663611	39.592	245	122	7	660	901	48	269	26	3.44e-46	174
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2007522	Trianthema portulacastrum	3548	40.789	228	110	7	660	884	3	208	25	3.44e-46	172
BLAST_AUTO_ID_1	gnl|onekp|WXVX_scaffold_2010448	Rhododendron tomentosum	49170	39.837	246	120	8	660	902	50	270	28	3.47e-46	174
BLAST_AUTO_ID_1	gnl|onekp|KIIX_scaffold_2087724	Pilularia globulifera	49509	38.174	241	125	7	664	902	39	257	24	3.54e-46	174
BLAST_AUTO_ID_1	gnl|onekp|XKWQ_scaffold_2036983	Pediastrum duplex	3105	38.258	264	141	5	641	903	23	265	22	3.63e-46	174
BLAST_AUTO_ID_1	gnl|onekp|BYNZ_scaffold_2004976	Portulaca umbraticola	860317	75.000	104	20	1	165	268	1	98	6	3.68e-46	167
BLAST_AUTO_ID_1	gnl|onekp|WCLG_scaffold_2064730	Adiantum aleuticum	412743	39.344	244	126	6	660	902	36	258	22	3.68e-46	174
BLAST_AUTO_ID_1	gnl|onekp|OZJZ_scaffold_2029187	Linum usitatissimum	4006	33.439	314	183	7	104	408	16	312	26	3.76e-46	176
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2007521	Trianthema portulacastrum	3548	40.351	228	111	6	660	884	7	212	25	3.85e-46	172
BLAST_AUTO_ID_1	gnl|onekp|MFIN_scaffold_2013708	Pistia stratiotes	4477	40.000	245	117	8	660	902	47	263	30	3.85e-46	174
BLAST_AUTO_ID_1	gnl|onekp|RKLL_scaffold_2065384	Copaifera officinalis	327148	38.645	251	130	7	660	908	48	276	24	3.90e-46	174
BLAST_AUTO_ID_1	gnl|onekp|LGDQ_scaffold_2000322	Selaginella apoda	39585	39.764	254	131	5	650	902	4	236	22	3.93e-46	173
BLAST_AUTO_ID_1	gnl|onekp|ZUQW_scaffold_2030314	Glycine soja	3848	34.138	290	172	7	192	477	1	275	19	3.95e-46	174
BLAST_AUTO_ID_1	gnl|onekp|CDFR_scaffold_2061152	Manoao colensoi	120598	39.184	245	125	6	660	902	41	263	24	4.08e-46	174
BLAST_AUTO_ID_1	gnl|onekp|UBLN_scaffold_2011202	Xanthium strumarium	318068	41.057	246	115	10	660	902	46	264	30	4.16e-46	174
BLAST_AUTO_ID_1	gnl|onekp|OODC_scaffold_2000060	Linum bienne	347648	40.650	246	115	8	660	902	48	265	31	4.41e-46	174
BLAST_AUTO_ID_1	gnl|onekp|GTUO_scaffold_2021294	Huperzia selago	70001	51.678	149	71	1	754	902	1	148	1	4.54e-46	169
BLAST_AUTO_ID_1	gnl|onekp|CQMG_scaffold_2004207	Ulmus alata	24736	39.184	245	125	7	660	902	48	270	24	4.56e-46	174
BLAST_AUTO_ID_1	gnl|onekp|CQMG_scaffold_2004206	Ulmus alata	24736	39.184	245	125	7	660	902	48	270	24	4.56e-46	174
BLAST_AUTO_ID_1	gnl|onekp|AGIO_scaffold_2005451	Haematococcus lacustris	44745	37.795	254	136	5	651	903	28	260	22	4.70e-46	173
BLAST_AUTO_ID_1	gnl|onekp|GKCZ_scaffold_2073410	Diselma archeri	13497	38.889	252	130	6	660	909	47	276	24	4.75e-46	174
BLAST_AUTO_ID_1	gnl|onekp|NGTD_scaffold_2099407	Dicranum scoparium	3222	37.984	258	136	6	647	902	38	273	24	4.82e-46	174
BLAST_AUTO_ID_1	gnl|onekp|WQML_scaffold_2012061	Cryptogramma acrostichoides	414624	39.095	243	122	5	660	902	36	252	26	4.95e-46	173
BLAST_AUTO_ID_1	gnl|onekp|OODC_scaffold_2000061	Linum bienne	347648	40.650	246	115	8	660	902	48	265	31	5.10e-46	174
BLAST_AUTO_ID_1	gnl|onekp|LNER_scaffold_2009021	Casuarina equisetifolia	3523	40.650	246	111	7	660	902	48	261	35	5.12e-46	173
BLAST_AUTO_ID_1	gnl|onekp|ZSAB_scaffold_2003921	Hoheria angustifolia	288271	30.925	346	199	9	154	481	2	325	40	5.29e-46	176
BLAST_AUTO_ID_1	gnl|onekp|IHWO_scaffold_2001377	Marchantia paleacea	56867	39.918	243	119	6	661	902	52	268	27	5.50e-46	174
BLAST_AUTO_ID_1	gnl|onekp|WWKL_scaffold_2012608	Tapiscia sinensis	112844	39.764	254	127	7	651	902	39	268	26	5.61e-46	174
BLAST_AUTO_ID_1	gnl|onekp|BMIF_scaffold_2009305	N/A	32071	39.147	258	129	8	647	902	32	263	28	5.64e-46	173
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2007523	Trianthema portulacastrum	3548	40.789	228	110	7	660	884	12	217	25	5.67e-46	171
BLAST_AUTO_ID_1	gnl|onekp|PIUF_scaffold_2010280	Pellia epiphylla	40340	42.308	234	111	8	671	902	41	252	24	5.68e-46	173
BLAST_AUTO_ID_1	gnl|onekp|XTON_scaffold_2048313	Pediastrum duplex	3105	37.500	264	143	5	641	903	23	265	22	5.69e-46	173
BLAST_AUTO_ID_1	gnl|onekp|DOVJ_scaffold_2011232	Leontopodium alpinum	49078	42.276	246	117	9	660	903	44	266	25	5.79e-46	173
BLAST_AUTO_ID_1	gnl|onekp|UPOG_scaffold_2014699	Anemone pulsatilla	445234	40.650	246	116	9	660	902	51	269	30	5.83e-46	174
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2096015	Cymbopogon nardus	79840	66.102	118	37	2	797	911	1	118	3	6.51e-46	167
BLAST_AUTO_ID_1	gnl|onekp|UWOD_scaffold_2121243	Plagiogyria japonica	32161	72.650	117	32	0	234	350	1	117	0	6.56e-46	167
BLAST_AUTO_ID_1	gnl|onekp|XWMS_scaffold_2006555	Linum perenne	35941	39.837	246	115	8	660	902	47	262	33	6.92e-46	173
BLAST_AUTO_ID_1	gnl|onekp|DXOU_scaffold_2003977	Nothoceros aenigmaticus	13813	38.683	243	127	6	661	902	39	260	22	7.14e-46	173
BLAST_AUTO_ID_1	gnl|onekp|ZTHV_scaffold_2083309	Atrichum angustatum	37310	37.795	254	134	6	651	902	42	273	24	7.26e-46	173
BLAST_AUTO_ID_1	gnl|onekp|ZFRE_scaffold_2012509	Phaeoceros carolinianus	185665	33.449	287	166	7	109	386	18	288	25	7.48e-46	174
BLAST_AUTO_ID_1	gnl|onekp|WNGH_scaffold_2003404	Aulacomnium heterostichum	171832	31.361	338	205	9	154	479	1	323	27	8.10e-46	175
BLAST_AUTO_ID_1	gnl|onekp|OFTV_scaffold_2011674	Barbilophozia barbata	209798	31.395	344	195	8	152	480	7	324	41	8.46e-46	175
BLAST_AUTO_ID_1	gnl|onekp|IHOI_scaffold_2029306	Chloromonas oogama	51729	35.472	265	149	5	646	908	31	275	22	8.53e-46	173
BLAST_AUTO_ID_1	gnl|onekp|XDDT_scaffold_2068162	Argyrochosma nivea	414592	63.492	126	44	2	779	903	1	125	2	8.62e-46	167
BLAST_AUTO_ID_1	gnl|onekp|OQWW_scaffold_2016045	Davallia solida var. fejeensis	328198	38.525	244	128	7	660	902	9	231	22	9.09e-46	172
BLAST_AUTO_ID_1	gnl|onekp|OQWW_scaffold_2016044	Davallia solida var. fejeensis	328198	38.525	244	128	7	660	902	9	231	22	9.09e-46	172
BLAST_AUTO_ID_1	gnl|onekp|UTQR_scaffold_2015403	Handroanthus umbellatus	1799634	39.044	251	112	6	660	908	47	258	41	9.16e-46	172
BLAST_AUTO_ID_1	gnl|onekp|OBUY_scaffold_2018167	Porphyridium purpureum	35688	40.891	247	124	7	661	906	5	230	22	9.26e-46	171
BLAST_AUTO_ID_1	gnl|onekp|DZPJ_scaffold_2007074	Cylindrocapsa geminella	52679	41.339	254	126	7	659	911	13	244	23	9.28e-46	172
BLAST_AUTO_ID_1	gnl|onekp|OFTV_scaffold_2008663	Barbilophozia barbata	209798	38.911	257	135	6	647	902	25	260	22	9.29e-46	172
BLAST_AUTO_ID_1	gnl|onekp|QURC_scaffold_2027809	Hydrangea febrifuga	152286	38.683	243	125	6	660	900	47	267	24	9.30e-46	172
BLAST_AUTO_ID_1	gnl|onekp|BNCU_scaffold_2012787	Radula lindenbergiana	697108	36.140	285	160	6	619	902	1	264	22	9.35e-46	173
