Query accesion	Subject Seq-id	Subject Scientific Name	Subject Taxonomy ID	Percentage of identical matches	Alignment length	Number of mismatches	Number of gap openings	Start of alignment in query	End of alignment in query	Start of alignment in subject	End of alignment in subject	Total number of gap	Expect value	Bit score
BLAST_AUTO_ID_1	gnl|onekp|STKJ_scaffold_2022470	Cosmarium ochthodes	485946	92.421	475	36	0	1	475	1	475	0	0.0	908
BLAST_AUTO_ID_1	gnl|onekp|NPND_scaffold_2011919	Ceratophyllum demersum	4428	92.421	475	36	0	1	475	1	475	0	0.0	908
BLAST_AUTO_ID_1	gnl|onekp|HJVM_scaffold_2111682	Cosmarium ochthodes	485946	92.421	475	36	0	1	475	1	475	0	0.0	908
BLAST_AUTO_ID_1	gnl|onekp|GTHK_scaffold_2056754	Gnetum montanum	3381	92.842	475	34	0	1	475	1	475	0	0.0	908
BLAST_AUTO_ID_1	gnl|onekp|XPAF_scaffold_2058021	Mapania palustris	1520884	93.277	476	32	0	1	476	8	483	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|WGET_scaffold_2010737	Bassia scoparia	83154	91.158	475	34	1	1	475	1	467	8	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|PBUU_scaffold_2002514	Lygodium japonicum	13824	92.842	475	34	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|IHWO_scaffold_2065777	Marchantia paleacea	56867	93.053	475	33	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|IHPC_scaffold_2076648	Platycodon grandiflorus	94286	93.053	475	33	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|HMHL_scaffold_2004468	Marchantia paleacea	56867	93.053	475	33	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|YWNF_scaffold_2050088	Hedwigia ciliata	52988	92.842	475	34	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|QKQO_scaffold_2048804	Pseudotaxiphyllum elegans	186706	92.842	475	34	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|MCHJ_scaffold_2064752	Micrasterias fimbriata	184511	92.632	475	35	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|INQX_scaffold_2029297	Salix acutifolia	1233969	92.857	476	32	1	1	476	8	481	2	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|BQEQ_scaffold_2058017	Carapichea ipecacuanha	77880	95.474	464	21	0	1	464	8	471	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|ZFRE_scaffold_2115710	Phaeoceros carolinianus	185665	92.842	475	34	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|RBYC_scaffold_2018249	Elaeagnus pungens	693372	93.053	475	32	1	1	475	1	474	1	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|LNSF_scaffold_2068149	Stereodon subimponens	1671329	92.632	475	35	0	1	475	1	475	0	0.0	907
BLAST_AUTO_ID_1	gnl|onekp|VKOE_scaffold_2051955	Ouret lanata	292353	93.053	475	33	0	1	475	7	481	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|OYST_scaffold_2070301	Alternanthera sessilis	221762	93.053	475	33	0	1	475	7	481	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|LUNL_scaffold_2068682	Alternanthera sessilis	221762	93.053	475	33	0	1	475	7	481	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|EMIG_scaffold_2055911	Ouret lanata	292353	93.053	475	33	0	1	475	7	481	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|DBCE_scaffold_2018852	Alternanthera ficoidea	326744	93.053	475	33	0	1	475	7	481	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|WTKZ_scaffold_2060575	Nuphar advena	77108	92.421	475	36	0	1	475	1	475	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|KLGF_scaffold_2094678	Sundacarpus amarus	120640	92.000	475	38	0	1	475	1	475	0	0.0	906
BLAST_AUTO_ID_1	gnl|onekp|RXEN_scaffold_2009815	Polycarpaea repens	1081590	93.263	475	32	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|MUCT_scaffold_2004848	Atriplex prostrata	190330	92.842	475	34	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|EPVF_scaffold_2044974	Atriplex prostrata	190330	92.842	475	34	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|BDIW_scaffold_2057474	Atriplex hortensis	34272	92.842	475	34	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|AKTA_scaffold_2046734	Atriplex hortensis	34272	92.842	475	34	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|AHRN_scaffold_2020946	Cuscuta pentagona	112407	92.067	479	38	0	1	479	1	479	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|BSNI_scaffold_2050196	Anthoceros agrestis	41834	92.842	475	34	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|SKNL_scaffold_2004993	Saponaria officinalis	3572	93.053	475	33	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|ORKS_scaffold_2057564	Philonotis fontana	67415	92.632	475	35	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|HIDG_scaffold_2014953	Cosmarium broomei	485933	92.211	475	37	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|FAJB_scaffold_2055184	Paraphymatoceros hallii	1263704	93.263	475	31	1	1	475	1	474	1	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|EEAQ_scaffold_2088126	Sceptridium dissectum	93613	92.632	475	35	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|UCRN_scaffold_2051794	Megaceros flagellaris	263821	93.053	475	32	1	1	475	1	474	1	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|MOYY_scaffold_2010256	Pleurotaenium trabecula	130989	92.421	475	36	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|MOYY_scaffold_2010255	Pleurotaenium trabecula	130989	92.421	475	36	0	1	475	1	475	0	0.0	905
BLAST_AUTO_ID_1	gnl|onekp|VMXJ_scaffold_2129369	Leucobryum albidum	175169	92.421	475	36	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|VITX_scaffold_2098752	Struthiopteris spicant	114457	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|FQGQ_scaffold_2074169	Polystichum acrostichoides	28470	92.421	475	36	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|WJLO_scaffold_2007653	Ricciocarpos natans	53035	91.368	475	34	1	1	475	1	468	7	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|WGUG_scaffold_2127941	Alternanthera caracasana	213817	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|VUIT_scaffold_2137947	Alternanthera caracasana	213817	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|URCP_scaffold_2066020	Athyrium filix-femina	32110	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|RCBT_scaffold_2186477	Sphagnum palustre	13805	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|KTQI_scaffold_2029769	Alternanthera brasiliana	1167232	92.842	475	34	0	1	475	7	481	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|ENCD_scaffold_2129194	Alternanthera brasiliana	1167232	92.842	475	34	0	1	475	7	481	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|EEMJ_scaffold_2039053	Thuidium delicatulum	94606	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|EDBB_scaffold_2088039	Polyscias fruticosa	50308	93.053	475	33	0	1	475	8	482	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|CUTE_scaffold_2061540	Philoxerus vermicularis	221764	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|UGNK_scaffold_2110231	Ptisana attenuata	167731	92.000	475	38	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|YFGP_scaffold_2106132	Pallavicinia lyellii	56939	92.632	475	35	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2000057	Cymbopogon nardus	79840	92.437	476	35	1	1	475	1	476	1	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2000055	Cymbopogon nardus	79840	92.437	476	35	1	1	475	1	476	1	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|CMEQ_scaffold_2084821	Pulvigera lyellii	61563	91.789	475	39	0	1	475	1	475	0	0.0	904
BLAST_AUTO_ID_1	gnl|onekp|XDDT_scaffold_2074912	Argyrochosma nivea	414592	92.632	475	35	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|JBLI_scaffold_2100890	Bolbitis repanda	341471	92.211	475	37	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|GSXD_scaffold_2065483	Myriopteris rufa	414609	92.632	475	35	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|ZZOL_scaffold_2053951	Selaginella stauntoniana	137175	91.368	475	41	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|UJWU_scaffold_2074382	Pleopeltis polypodioides	104284	92.211	475	37	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|TDTF_scaffold_2078939	Salix sachalinensis	75718	94.004	467	28	0	1	467	8	474	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|GOWD_scaffold_2083221	Sphagnum lescurii	128211	92.632	475	35	0	1	475	1	475	0	0.0	903
BLAST_AUTO_ID_1	gnl|onekp|QMWB_scaffold_2060302	N/A	119543	93.206	471	32	0	1	471	1	471	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|NHCM_scaffold_2014185	Angiopteris evecta	13825	92.473	465	32	1	1	465	1	462	3	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|YLJA_scaffold_2072195	Polypodium amorphum	38355	92.211	475	37	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|MRKX_scaffold_2094515	Phytolacca bogotensis	1580004	93.067	476	33	0	1	476	8	483	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|LHLE_scaffold_2073194	Cystopteris fragilis	32112	92.632	475	35	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|FNEN_scaffold_2016896	N/A	40749	95.175	456	17	1	1	456	8	458	5	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|DCDT_scaffold_2075662	Gaga arizonica	414605	92.632	475	35	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|WNGH_scaffold_2013469	Aulacomnium heterostichum	171832	92.632	475	35	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|ROEI_scaffold_2000056	Cymbopogon nardus	79840	93.790	467	29	0	1	467	1	467	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|PSHB_scaffold_2013277	Lantana camara	126435	94.168	463	27	0	1	463	1	463	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|HEGQ_scaffold_2081086	Gymnocarpium dryopteris	32116	92.421	475	36	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|BEGM_scaffold_2023326	Botrypus virginianus	167744	92.842	475	34	0	1	475	1	475	0	0.0	902
BLAST_AUTO_ID_1	gnl|onekp|ZACW_scaffold_2098781	Leucodon brachypus	94541	92.842	475	34	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|VBMM_scaffold_2052082	N/A	169504	93.390	469	31	0	1	469	1	469	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|SZYG_scaffold_2010233	Polytrichum commune	3213	93.390	469	31	0	1	469	1	469	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|PDXY_scaffold_2052135	Atriplex rosea	3552	92.211	475	37	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|MEKP_scaffold_2013722	Dipteris conjugata	32108	92.000	475	38	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|LBZM_scaffold_2056700	Atriplex rosea	3552	92.211	475	37	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|RICC_scaffold_2065286	Cystopteris reevesiana	451085	92.421	475	36	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|OCZL_scaffold_2058417	Homalosorus pycnocarpos	86699	92.421	475	36	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|ISHC_scaffold_2045999	Staurastrum sebaldii	292362	91.789	475	39	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|ABIJ_scaffold_2039739	Selaginella lepidophylla	59777	91.368	475	41	0	1	475	1	475	0	0.0	901
BLAST_AUTO_ID_1	gnl|onekp|HAOX_scaffold_2002783	Spirogyra sp.	3181	91.158	475	42	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|YOWV_scaffold_2068418	Cystopteris protrusa	1328783	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|XXHP_scaffold_2015386	Cystopteris fragilis	32112	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|WQML_scaffold_2068443	Cryptogramma acrostichoides	414624	92.421	475	36	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|PNZO_scaffold_2025462	Culcita macrocarpa	361541	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|NWQC_scaffold_2015628	N/A	3195	92.421	475	36	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|EWXK_scaffold_2123021	Thyrsopteris elegans	361528	92.000	475	38	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|WCQU_scaffold_2061788	Staurodesmus convergens	266103	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|UFJN_scaffold_2088033	Diplazium wichurae	65712	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|SNOX_scaffold_2023141	Planotaenium ohtanii	592037	92.000	475	38	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|HTFH_scaffold_2041384	Onoclea sensibilis	3281	92.211	475	37	0	1	475	1	475	0	0.0	900
BLAST_AUTO_ID_1	gnl|onekp|MGBF_scaffold_2012776	Acacia pycnantha	880440	93.053	475	25	1	1	475	1	467	8	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|LGDQ_scaffold_2044471	Selaginella apoda	39585	91.368	475	41	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|KJZG_scaffold_2012405	Asplenium platyneuron	210162	91.789	475	39	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|BMIF_scaffold_2015251	N/A	32071	92.000	475	38	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|VIBO_scaffold_2076530	Plenasium javanicum	90695	92.000	475	38	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|UWOD_scaffold_2139617	Plagiogyria japonica	32161	92.211	475	37	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|QVMR_scaffold_2017097	Psilotum nudum	3240	91.789	475	39	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|KYIO_scaffold_2036680	Mesostigma viride	41882	88.842	475	53	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|IGUH_scaffold_2166412	Leucodon julaceus	129283	92.632	475	35	0	1	475	1	475	0	0.0	899
BLAST_AUTO_ID_1	gnl|onekp|GBGT_scaffold_2105619	Xanthidium antilopaeum	184534	91.789	475	39	0	1	475	1	475	0	0.0	898
BLAST_AUTO_ID_1	gnl|onekp|EIGQ_scaffold_2122689	Heliotropium calcicola	1799583	91.789	475	39	0	1	475	7	481	0	0.0	898
BLAST_AUTO_ID_1	gnl|onekp|YQEC_scaffold_2012017	Woodsia ilvensis	872911	92.000	475	38	0	1	475	1	475	0	0.0	898
BLAST_AUTO_ID_1	gnl|onekp|ILBQ_scaffold_2044069	Conocephalum conicum	41839	92.211	475	37	0	1	475	1	475	0	0.0	898
BLAST_AUTO_ID_1	gnl|onekp|KZED_scaffold_2000324	Senna hebecarpa	1582321	93.263	475	19	1	1	475	8	469	13	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|KZED_scaffold_2000323	Senna hebecarpa	1582321	93.263	475	19	1	1	475	8	469	13	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|WXRI_scaffold_2029767	Stichococcus bacillaris	37433	88.632	475	54	0	1	475	1	475	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|TXVB_scaffold_2073698	Lunularia cruciata	56931	92.751	469	34	0	1	469	1	469	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|JVSZ_scaffold_2005079	Equisetum hyemale	3262	91.368	475	41	0	1	475	1	475	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|KDCH_scaffold_2067559	Portulaca umbraticola	860317	92.647	476	35	0	1	476	8	483	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|DZRA_scaffold_2093372	Mirabilis jalapa	3538	92.647	476	35	0	1	476	8	483	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|BYNZ_scaffold_2078625	Portulaca umbraticola	860317	92.647	476	35	0	1	476	8	483	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|AZZW_scaffold_2020653	Chlorokybus atmophyticus	3144	91.579	475	40	0	1	475	1	475	0	0.0	897
BLAST_AUTO_ID_1	gnl|onekp|YJJY_scaffold_2004350	Woodsia scopulina	1498956	92.178	473	37	0	1	473	1	473	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|UNSW_scaffold_2124536	Paramollugo nudicaulis	764185	92.857	476	34	0	1	476	6	481	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|RQFE_scaffold_2036970	Cosmocladium constrictum	184501	90.947	475	43	0	1	475	1	475	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|EGOS_scaffold_2085247	Allionia incarnata	122398	92.647	476	35	0	1	476	8	483	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|DVXD_scaffold_2073193	Allionia incarnata	122398	92.647	476	35	0	1	476	8	483	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|CUVY_scaffold_2130803	Paramollugo nudicaulis	764185	92.857	476	34	0	1	476	6	481	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|BERS_scaffold_2065825	Zaleya pentandra	323199	92.437	476	36	0	1	476	8	483	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|CAPN_scaffold_2040583	Equisetum diffusum	231682	91.949	472	38	0	1	472	1	472	0	0.0	896
BLAST_AUTO_ID_1	gnl|onekp|UJTT_scaffold_2091230	Pityrogramma trifoliata	164275	91.579	475	40	0	1	475	1	475	0	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|IAYV_scaffold_2003777	Rhodomonas sp.	77929	91.807	476	34	1	1	476	1	471	5	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|FLTD_scaffold_2069958	Pteris ensiformis	265700	91.368	475	41	0	1	475	1	475	0	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|GJNX_scaffold_2081394	Cypselea humifusa	323182	92.227	476	37	0	1	476	8	483	0	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|DFDS_scaffold_2007189	Desmidium aptogonum	426038	93.737	463	29	0	1	463	1	463	0	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|AKCR_scaffold_2000545	Parachlorella kessleri	3074	89.053	475	52	0	1	475	1	475	0	0.0	895
BLAST_AUTO_ID_1	gnl|onekp|YBQN_scaffold_2007747	Odontoschisma prostratum	526359	92.537	469	35	0	1	469	1	469	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|QASA_scaffold_2131815	Mollugo verticillata	3592	93.263	475	32	0	1	475	1	475	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|OFWX_scaffold_2121448	Mollugo verticillata	3592	93.263	475	32	0	1	475	1	475	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|GNQG_scaffold_2085385	Encephalartos barteri	133428	95.197	458	22	0	1	458	1	458	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|WHHY_scaffold_2000971	Boerhavia coccinea	122400	92.017	476	38	0	1	476	8	483	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|TRLB_scaffold_2092748	Portulaca oleracea	46147	92.227	476	37	0	1	476	8	483	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|MBWM_scaffold_2018710	Boerhavia coccinea	122400	92.017	476	38	0	1	476	8	483	0	0.0	894
BLAST_AUTO_ID_1	gnl|onekp|VPCP_scaffold_2094078	Portulaca cryptopetala	996332	92.437	476	36	0	1	476	8	483	0	0.0	893
BLAST_AUTO_ID_1	gnl|onekp|TMMR_scaffold_2106336	Portulaca cryptopetala	996332	92.437	476	36	0	1	476	8	483	0	0.0	893
BLAST_AUTO_ID_1	gnl|onekp|OPZX_scaffold_2053129	Sesuvium verrucosum	115629	91.807	476	39	0	1	476	8	483	0	0.0	893
BLAST_AUTO_ID_1	gnl|onekp|HZTS_scaffold_2101732	Sesuvium portulacastrum	221166	92.017	476	38	0	1	476	8	483	0	0.0	893
BLAST_AUTO_ID_1	gnl|onekp|ZYCD_scaffold_2042806	Selaginella acanthonota	1715361	90.737	475	44	0	1	475	1	475	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|JLOV_scaffold_2002692	Pereskia aculeata	3597	92.017	476	38	0	1	476	8	483	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|DFHO_scaffold_2000599	Danaea nodosa	491836	92.291	467	36	0	1	467	1	467	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|RRSV_scaffold_2000862	Pedinomonas minor	3159	87.789	475	58	0	1	475	1	475	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|PWSG_scaffold_2003419	Cyperus papyrus	76434	93.819	453	28	0	24	476	1	453	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|IWIS_scaffold_2010928	Portulaca pilosa	766930	92.421	475	36	0	1	475	1	475	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|GCYL_scaffold_2048064	Portulaca suffruticosa	1658738	92.421	475	36	0	1	475	1	475	0	0.0	892
BLAST_AUTO_ID_1	gnl|onekp|BKQU_scaffold_2101150	Phytolacca americana	3527	92.017	476	38	0	1	476	8	483	0	0.0	891
BLAST_AUTO_ID_1	gnl|onekp|SFKQ_scaffold_2094287	Hilleria latifolia	169266	92.017	476	38	0	1	476	8	483	0	0.0	891
BLAST_AUTO_ID_1	gnl|onekp|IXLH_scaffold_2107383	Polypodium hesperium	504004	93.305	463	31	0	1	463	1	463	0	0.0	891
BLAST_AUTO_ID_1	gnl|onekp|CZJT_scaffold_2030461	Portulaca oleracea	46147	92.211	475	37	0	1	475	1	475	0	0.0	891
BLAST_AUTO_ID_1	gnl|onekp|POPJ_scaffold_2019000	Pteris vittata	13821	91.789	475	37	1	1	475	1	473	2	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|BNCU_scaffold_2017769	Radula lindenbergiana	697108	91.807	476	38	1	1	475	1	476	1	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|AZBL_scaffold_2131759	Petiveria alliacea	46142	91.807	476	39	0	1	476	8	483	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|YSQT_scaffold_2035424	Penium exiguum	226513	91.485	458	39	0	1	458	1	458	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|WAXR_scaffold_2008755	Litchi chinensis	151069	92.842	475	26	2	1	475	8	474	8	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|WAFT_scaffold_2012126	Diphasiastrum digitatum	13841	90.947	475	43	0	1	475	1	475	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|VALZ_scaffold_2007664	Chlamydomonas noctigama	28456	88.000	475	57	0	1	475	1	475	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|QPDY_scaffold_2004783	Coleochaete irregularis	187194	92.241	464	30	2	1	464	1	458	6	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|IHOI_scaffold_2029890	Chloromonas oogama	51729	88.000	475	57	0	1	475	1	475	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|CTYH_scaffold_2020154	Basella alba	3589	92.017	476	38	0	1	476	7	482	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|CTYH_scaffold_2020153	Basella alba	3589	92.017	476	38	0	1	476	7	482	0	0.0	890
BLAST_AUTO_ID_1	gnl|onekp|DRGY_scaffold_2005689	Chaetosphaeridium globosum	96477	90.966	476	42	1	1	475	1	476	1	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|RNBN_scaffold_2010047	Hypertelis cerviana	246224	92.000	475	38	0	1	475	1	475	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|IRYH_scaffold_2034553	Heterochlamydomonas inaequalis	179866	87.789	475	58	0	1	475	1	475	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|GYFU_scaffold_2028315	Polypodium hesperium	504004	93.521	463	29	1	1	463	1	462	1	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|FCHS_scaffold_2014736	Deparia lobatocrenata	489884	91.579	475	37	1	1	475	1	472	3	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|BZMI_scaffold_2006032	Trigastrotheca pentaphylla	254024	92.227	476	37	0	1	476	8	483	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|KUXM_scaffold_2044102	Selaginella selaginoides	69996	90.105	475	47	0	1	475	1	475	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|HURS_scaffold_2048677	Trigastrotheca pentaphylla	254024	92.227	476	37	0	1	476	8	483	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|GDYP_scaffold_2019669	Boerhavia dominii	427788	92.017	476	37	1	1	476	8	482	1	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|BPSG_scaffold_2088417	Scouleria aquatica	67421	94.336	459	26	0	1	459	1	459	0	0.0	889
BLAST_AUTO_ID_1	gnl|onekp|HNDZ_scaffold_2030042	Cystopteris utahensis	1328788	93.305	463	31	0	1	463	1	463	0	0.0	888
BLAST_AUTO_ID_1	gnl|onekp|TNVE_scaffold_2116180	Trianthema portulacastrum	3548	91.807	476	39	0	1	476	7	482	0	0.0	887
BLAST_AUTO_ID_1	gnl|onekp|QNIK_scaffold_2098068	Trianthema portulacastrum	3548	91.807	476	39	0	1	476	7	482	0	0.0	887
